wallet,sRGKAmount,RGKAmount,warmupValue,MIMBONDvalue,MIMRGKBONDvalue,USDCvalue,OLDMIMBONDvalue,OLDMIMRGKBONDvalue,PrivatePresaleValue,PublicPresaleValue,total
0xb31208482B4D5AbA0AE5d36D3d2dF6D5C2bFbF07,0,0,0,0,0,0,0,0,0,6.24140739091672e-10,6.24140739091672e-10
0xC1607C1664cb8B8D460BAb5Eef30CC9A4cb54E4b,1e-9,0.000064138,16.920473737,0,0,0,0,0,0,2.130249954,19.050787829999997
0xbEDDEE972B3fA8B9fA0BD3113d8a5869f03D0373,1e-9,0,0,0,0,0,0,0,0,1.807620719773695e-11,1.018076207197737e-9
0xBaa4B7FFA7EcfC575CA1996Bc04552E6b298Fd6b,1e-9,0,0,0,0,0,0,0,0,2.0600054995156825e-10,1.2060005499515683e-9
0xA212487074e27aAf9EB493937e9Ff29CD9E7A64B,18.433660932,0.000033327,0,0,0,0,0,0,0,0,18.433694259
0xd00537D9F66B745a8E3bD308C333f0aac4CC6Fb6,133.718542276,0.000003244,0,0,0,0,0,0,0,1.0894744880000005,134.808020008
0xB74001B10d05e586f48a597A28b5E02227b7c628,0,0,0,0,0,0,0,0,0,0,0
0x01B35f57fEEeaBEaE0BcaD7e95a13CbA1DD03038,0,0,0,0,0,0,0,0,0,0,0
0x7996357dC27fCBE99d5297cFE812Ebd10d3BcD7C,0,0,0,0,0,0,0,0,0,6.200195912242634e-11,6.200195912242634e-11
0x797D638D6D3Be8b9Df5f94e8Fe768563ec978055,0,0,0,0,0,0,0,0,0,0,0
0x82054d9cE20a2a6225181F173333cf932096E7be,0,0,0,0,0,0,0,0,0,0,0
0xd86D99D135945E8aD93B9Dbe5925591b121426C3,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x4602d8e803EdA19182eDe6168F8Fd4Ef491FC1eF,30.12162143,0.00009999,0,0,0,0,0,0,0,0,30.12172142
0xfdF4903D2A322a815637b43C6ff93714194C5dBE,0,0.000087612,172.517174779,0,0,0,0,0,0,8.020037967071403e-10,172.51726239180198
0xfdD8D21E17A7Ba626e59cb4bDA4322454E1a9404,1e-9,0,0,0,0,0,0,0,0,0.1726454470540002,0.1726454480540002
0x3b983e38964AAB96dcBCB842fA61B6020e14b362,693.761214422,0.000033093,0,0,0,0,0,0,0,2.999911430379143e-10,693.7612475152999
0x0fDa49C922640F9C88CFcF41c7473e10AF098026,0,0,0,0,0,0,0,0,0,0,0
0x975e2351e0bd4398C59D0a9dab28072D8A09913F,1e-9,0,0,0,0,0,0,0,0,0.22653679999999987,0.22653680099999987
0xee4c432DCfb3c95cEE731D3F025369447d4E8ec5,4.238450359,0.000018132,0,0,0,0,0,0,0,0,4.238468491
0x9E136b5f271D8ed3e7788Fb824a2d0c63531009c,414.810702879,0.00007882,0,0,0,0,0,0,0,0,414.810781699
0xd405168932dD80142E95933267c624125D95B45F,60.852039531,0.000038967,0,0,0,0,0,0,0,0,60.852078498000004
0x7d50bfeAD43d4FDD47a8A61f32305b2dE21068Bd,0,0,0,0,0,0,0,0,0,0,0
0xf18887f352C2D8Be42480f652dE3B105Aa57d2f5,0,0.00007776,43.893440505,0,0,0,0,0,0,0,43.893518265000004
0xEb5FaFa1C639178A15b43Dd5f2e623C41C3dAc2C,0,0,0,0,0,0,0,0,0,8.2558278323,8.2558278323
0xc33BbbD92BB7eF497CEc8E9D9287c996Be78f47D,24.455054149,0,0,0,0,0,0,0,0,6.940013008716051e-10,24.455054149694
0x01e254039faCfE3E969dF600a91D1f752e409365,0,0,0,0,0,0,0,0,0,0,0
0x82D62A182234A2cb9B8FA5Ef216B5D47ea4E6D19,0,0,0,0,0,0,0,0,0,1.4210854715202004e-14,1.4210854715202004e-14
0x0318cCFBFAE5e2c06b2F533A35ACECEA13b9909F,0,0,0,0,0,0,0,0,0,0,0
0x5C9a49A19C0Ed8aeE4e5c560989A126Fe01568AC,0,0,0,0,0,0,0,0,0,0,0
0x2646379090810C803A1060FB9dEac74Cd8AF28ee,0,0,0,0,0,0,0,0,0,0,0
0xa630eA1Dc19Df9B9F81e6D0d884F1C7728656d29,0,0,0,0,0,0,0,0,0,0.005280956000000003,0.005280956000000003
0x739487C53ac9b3Ac212cE1eB04321e06Db85a5be,20.784527151,0.000001104,0,0,0,0,0,0,0,2.979998470209466e-10,20.784528255298
0xCB85Ba59626cc842Ef2465256395a61d2A7e5Cf4,0,0,0,0,0,0,0,0,0,7.599965101690032e-11,7.599965101690032e-11
0x764153AcF74E98A7A90A1bB4EfDd872a71DC704d,58.329452748,0.000027935,0,0,0,0,0,0,0,9.200000761211413e-10,58.329480683919996
0xFd70414B8f2D7628251960DDa17a0f73A9979dbc,27.408527661,0.000029115,0,0,0,0,0,0,0,0.03967560737999953,27.448232383380002
0xD6E398369e8763e5C7C5B4E654C766893dc7a735,22.972272491,0,0,0,0,0,0,0,0,0,22.972272491
0x891f4f34f5db8e24F57af56609407a83d4fD9840,0,0,0,0,0,0,0,0,0,0,0
0x6e1eDe3BC2b7e16a48EB32b52D8De2925D907751,93.330807015,0.000022704,0,0,0,0,0,0,0,2.4799717834866897e-10,93.330829719248
0xc80C14320deD96F3B980Cf30cD78Df5ee38ea22b,0,9.353011091,0,0,0,0,0,0,0,0,9.353011091
0x4975182c16830Bf680532beE5555411426afD09A,0,0,0,0,0,0,0,0,0,0,0
0x1FB38aB3E4286175E1D96a3531A9dF49038e8E8A,0,0.46603868,0,0,0,0,0,0,0,4.359996808034339e-10,0.46603868043599966
0x9461B9DaebD0d26Fc714f8470C444e7fBf4839fe,282.398695638,0.000031521,0,0,0,0,0,0,0,9.380016763316235e-10,282.39872715993795
0x34E0B54EFd570DF7F39DbADF33A3b35ede1dc8c7,0,0,0,0,0,0,0,0,0,6.639836260999999,6.639836260999999
0xe55514e7484E27da12D85E1BB5994800b6A12CdC,0,0,0,0,0,0,0,0,0,172.21515538399998,172.21515538399998
0x4541a41d8b6b7bc9b644E6337fd5b81632C94416,0,0,0,0,0,0,0,0,0,0,0
0xfFe39cf55d7e4EE5A42563d15230968F41F54366,0,0,0,0,0,0,0,0,0,0,0
0xcE91b54D0F2FF5a299392F224957105db74Cb558,1e-9,0,0,0,0,0,0,0,0,4.000000330961484e-10,1.4000000330961485e-9
0xF970947B24368c030fB0Cf1AaeF16a5bA92f5978,0,0,0,0,0,0,0,0,0,0,0
0x17156f82104654802D36C856748489aAbB57f7e2,32.185047093,0.000088873,0,0,0,0,0,0,0,0,32.185135966000004
0x092c5DE0a6deD1EFa5AC82A1679E4B811884a422,24.372540859,0.000020671,0,0,0,0,0,0,0,1.2400036553117388e-10,24.372561530124003
0xb0715C8B00150cfC5fD8c62b17Bd23E6093f24D9,0,0,0,0,0,0,0,0,0,7.000053869887779e-10,7.000053869887779e-10
0xCA586450D9428A1E55cC03bcD5D0D05a8ABb9E61,0,0,0,0,0,0,0,0,0,0,0
0x141a2879554279D8af6903AC99d9b8456f194267,78.846664617,0.000058152,16.7982,0,0,0,0,0,0,1.2001066806988092e-11,95.644922769012
0xf864f93947874343aDcd49446Cd3358809E1a0d0,0,0,0,0,0,0,0,0,0,0,0
0x4A6Fe03527915Cf28A4F9939e6A02C81dBF263cF,1e-9,0,0,0,0,0,0,0,0,3.9399594697897555e-10,1.3939959469789756e-9
0xFd4C51d201Be20a656D17DF4D3144973dB1B49cC,0,0,0,0,0,0,0,0,0,0,0
0x6e17F5f58F8237c44fD7EAeF5bf9748c90981103,11.36675073,0.000014772,21.931186512,0,0,0,0,0,0,5.700009353404312e-10,33.29795201457
0x0E1672d3fC168ED238978de02156F8FC42127d1A,2e-9,0,0,0,0,0,0,0,0,0,2e-9
0xB4038953Cc70df20A836708aE05F1512a8F0Af3C,0,0,0,0,0,0,0,0,0,0,0
0x683357EAeC41627BdFb92B52471fA2D15bD383FD,1e-9,0,0,0,0,0,0,0,0,0.9442478000000001,0.944247801
0x8e2A693667d712A8dF5d1Ed592035A96eA2123B5,1e-9,0,0,0,0,0,0,0,0,1.000000082740371e-10,1.1000000082740372e-9
0x34708aF113E0f48d1803A9b6aFF8369233184068,1.069299943,0,0,0,0,0,0,0,0,7.000018342750991e-10,1.069299943700002
0x818eAa1891Ec70d758ff0Cd57B5D36ec2808b6fd,0,0,0,0,0,0,0,0,0,0,0
0x68C3a8D53bb67107871ca0d6A82dF6eA36aA9F79,0,0,0,0,0,0,0,0,0,0.04666666662,0.04666666662
0x8D09D833F0fD05D020079f004af43B0f0BA8262a,0,0.329282473,0,0,0,0,0,0,0,0,0.329282473
0x2c5d7333d81eB0eeC7f1ab437d0Bf18f371e06b9,0,0.000966611,0,0,0,0,0,0,0,0,0.000966611
0xf8174128599A5F7c3e70E839Bd335E66685d815d,0,0,0,0,0,0,0,0,0,0,0
0x019efd18cABdDE12eCb05D12AEc53DF05778D249,0,0,0,0,0,0,0,0,0,0,0
0x69752611720A59f33038C43F71dA72dB7f8CB0D2,0,0,0,0,0,0,0,0,0,0,0
0x8C3C4CfAa04D541ddfC0bb767B60aD4B8579F6Db,0,0,0,0,0,0,0,0,0,0,0
0x4FB6a1aA6bd87e24A1CB21F56B8266621d3Dd06f,0,0,0,0,0,0,0,0,0,0,0
0x507464616399f5741312c32638A1E7720FD21F4C,0,0,0,0,0,0,0,0,0,0,0
0xb689e37295dc44e0BEDCB710bc76CfdC3AC3e9d3,0,0,0,0,0,0,0,0,0,0,0
0x4358e980B99f173Df951dB5b87a0d0C334437284,0,0,0,0,0,0,0,0,0,0,0
0xB6ebf70DE4C4cc77E7142b1F54ec4376D9D664cB,0,0,0,0,0,0,0,0,0,0,0
0x782b86e48b6593C086310F40511FAca79bCC1337,0,0,0,0,0,0,0,0,0,0,0
0x7493B9665fBbEA4f0cDffb9A5759c21d430A1B96,0,0,0,0,0,0,0,0,0,0,0
0x309D581D49eafFC399C8e9568ED04FE7fD65F32b,0,0.147413445,0,0,0,0,0,0,0,0,0.147413445
0xDF67E4E2B049acf8f3A3A20415DCd76Bd4507661,0,0,0,0,0,0,0,0,0,0,0
0x517532E099DA18098a7d1046bE36b8C111ee10FD,0,0,0,0,0,0,0,0,0,0,0
0xE196d2D04871D6D5499f9e032577f1a534A4a65D,0,0.092031282,0,0,0,0,0,0,0,0,0.092031282
0x72C3014D82190e204C52c849f9674ce1aF8835Df,0,0.000255208,0,0,0,0,0,0,0,0,0.000255208
0x4CB0120572E7a09825E1e6A0E31B9BC38Fc8fd5d,0,0,0,0,0,0,0,0,0,0,0
0x07304dEAA2570519E1bD6096a6993872b3e6E6D9,994.505676188,0,0,0,0,0,0,0,0,0,994.505676188
0x402ebC518bD60b80Fd4b6c5d48d3A8258d2e533A,0,0,0,0,0,0,0,0,0,0,0
0x82fc457d30E313A075b1dAf6987E0a3BAE234D17,0,0.792709638,0,0,0,0,0,0,0,0,0.792709638
0x792763A2e97bCC318D8CdD309aE62feE91EC942B,0,0,0,0,0,0,0,0,0,0,0
0x889Cc00761Bce3d6cfD37a04d2a5A2E4e59Dc88f,0,0,0,0,0,0,0,0,0,0,0
0xD432af6BFE76618B59231D6D13eff27D66A74B9C,0,0,0,0,0,0,0,0,0,0,0
0x8E29714A1bE1C455d0351a4149bBD0137d568108,0,0,0,0,0,0,0,0,0,0,0
0x6f3064d973C08Dd9c88D43080549F474E5827d71,0,0,0,0,0,0,0,0,0,0,0
0x9d3f3f7e0Fb616e9f1E078bb7CB46Df81bB75453,0,0.05027282,0,0,0,0,0,0,0,0,0.05027282
0x111CFe3846a5773512B739b8FF139dC18Ea3593E,0,23.017233708,0,0,0,0,0,0,0,0,23.017233708
0xD0CCa8C901eE569a942fb5939761e91619ed7E25,0,0.146998076,0,0,0,0,0,0,0,0,0.146998076
0x6342bcB8Ee12041964cef478Ec7423E41072A7Ee,0,0,0,0,0,0,0,0,0,0,0
0xB2D3B3B6F56dc6B2774D1ad02A1E68Ee62B09191,0,0,0,0,0,0,0,0,0,0,0
0x29a4a81aE855623A0eA4C7f39406b5493001d7F3,0,0,0,0,0,0,0,0,0,0,0
0xB49FE211c2A96796cd13E363d837A8Cb347222Ec,0,0,0,0,0,0,0,0,0,0,0
0xb2bedcEC7dA7101439aDc08808696E24974Fc21D,0,0,0,0,0,0,0,0,0,0,0
0xCB98923e740db68A341C5C30f375A34352272321,0,0,0,0,0,0,0,0,0,0,0
0x03A6d04d9cD8C779EC9e80E9a213C0A9C5251050,0,0,0,0,0,0,0,0,0,0,0
0xE1340bB361896db405B3E54E93b0Ac3626f6C709,0,0,0,0,0,0,0,0,0,0,0
0xbe2Bc2E5bF125a4D2dF8d029669059f072bD96f0,0,0,0,0,0,0,0,0,0,0,0
0x59531b07c26B1507Da652c749FfdC9C804532780,0,1.06681887,0,0,0,0,0,0,0,0,1.06681887
0x818b5EF35941d5b467E9a6fddFCe5247Bb99CD06,0,0,0,0,0,0,0,0,0,0,0
0xD3FB47e89D5ce0e7D74cFD5A9B1b68754F883Aa9,0,0.340601625,0,0,0,0,0,0,0,0,0.340601625
0x5262D30655918586DAce80F944787230D3E01E6D,0,0,0,0,0,0,0,0,0,0,0
0x0676e18aC8188A81F966c4f3DaD1ec6f42DD2E85,0,0.227318422,0,0,0,0,0,0,0,0,0.227318422
0xfDD665e558c24C29166c1f1FAb51bA07eA3Bd0B7,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x720edDC6F15C6e0cFB0F53eF3990482974f80060,0,0,0,0,0,0,0,0,0,0,0
0x2bC485e5B766c0a3f0F0DfebE9c10FE3E55e9803,0,0,0,0,0,0,0,0,0,0,0
0xad4104E891D5239A40C41956ba324cfbC71b9393,0,0,0,0,0,0,0,0,0,0,0
0x29F69fd896fFB9992f3a9DE88d9a5AFbc3E97258,0,0,0,0,0,0,0,0,0,0,0
0x3906223E0857896466D8aE34aF6dF3513F594779,0,0,0,0,0,0,0,0,0,0,0
0x2e12979da9aD061cCC204C00d0e3A477A8cc4AEA,69.987929069,0.000095891,47.421954927,0,0,0,0,0,0,0,117.409979887
0x544c9246962BaB691E951fb44d9fe3323f73C8c7,0,0,0,0,0,0,0,0,0,0,0
0xbc8A0cc166e42Ea12FcAF6EE8D78bFF71A0D2bd8,0,0,0,0,0,0,0,0,0,0,0
0xBe9f3F11a2DBf1cbBD26e5E08c45b229912BFc50,0,0.683794973,0,0,0,0,0,0,0,0,0.683794973
0x8eA852244B3F3cc6af96e06d9f12fDC6F7D00792,0,0,0,0,0,0,0,0,0,0,0
0x02856d7B1767f353Ce6A2DB37D79d9Da462A6E60,0,0,0,0,0,0,0,0,0,0,0
0x44f9bAEDb2F106aAF2CD0f903308839b42b1E178,0,0,0,0,0,0,0,0,0,0,0
0xDF5405E5d59e3421f4735eFE49b63f0C1Ec25Cf9,0,0,0,0,0,0,0,0,0,0,0
0xdEF54a12AFC66b0dfbdC9B4136dF041e234D4b98,0,0,0,0,0,0,0,0,0,0,0
0xFE8aC963de46d29C8D4384B3bef94Ad350F84b7A,0,0,0,0,0,0,0,0,0,0,0
0x336dF6d00eD0a24fB5e9daEfB17B764f0B677EA1,0,0,0,0,0,0,0,0,0,0,0
0xD002F94Ea61d21CE1df0fE852084508498dBE445,0,0,0,0,0,0,0,0,0,0,0
0xC112AB488eb78B8ff702aEF53F5D766272fE4087,0,0,0,0,0,0,0,0,0,0,0
0x49E59e193eFaD1dE4d112769f0dF692723600F1A,0,0,0,0,0,0,0,0,0,0,0
0xEb94A63DD18CE78CDBB9e962B3C2f1522Ce5EB42,0,0,0,0,0,0,0,0,0,0,0
0x9EFA3c8e37f43f072b2307DF295A60549947Bb0A,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xfef33678088DB8D8A35E78b57a48857f44f68FBE,0,0,0,0,0,0,0,0,0,0,0
0xb1dC50bFe506458A7dF5006bBD12040705700F8F,0,0,0,0,0,0,0,0,0,0,0
0x4e89eB332CD12F64d1B2EDf4aD6d35309E953904,0,0,0,0,0,0,0,0,0,0,0
0xCFF732835d57f0E3a3891DCD43AA1eA9Be33F2cd,0,0,0,0,0,0,0,0,0,0,0
0x371aB8C994567a186b00CE8DF1Ce55EB45AC5415,0,0,0,0,0,0,0,0,0,0,0
0x87FbaF3DF934Bee74fb7fA6aA884D89c48b9cd27,0,0,0,0,0,0,0,0,0,0,0
0xB2337e3b78f55F9Da1C415f7AC5b1a1Bd41aA722,6.617411773,0.000030557,0,0,0,0,0,0,0,0,6.617442329999999
0x771999982FC377611Aba04b212DBCCe76F8a3CBa,0,0,0,0,0,0,0,0,0,0,0
0x0795436933b6177655a7120493a70608d1E85074,0,0,0,0,0,0,0,0,0,0,0
0x8a52Ea93a45f4Ac266e92bF641C45D1F2D79c915,0,0,0,0,0,0,0,0,0,0,0
0x0d4Bb1849E8D669F170515887A7C143DD3F33310,0.428637937,0,0,0,0,0,0,0,0,0,0.428637937
0x0ef2B9032e2005C00118956B54b21Ab8431BD523,0,0,0,0,0,0,0,0,0,0,0
0x1C533b7155572B2D9b08dAAAADe833bB36BF8fDD,0,0,0,0,0,0,0,0,0,0,0
0xeB98f1aAE182aEa95E668888474bb4F237d8D257,383.460858614,0.000037135,84.2399,0,0,0,0,0,0,0,467.70079574900006
0x8577a334047662686310C755c551659D4D6D817B,0,0,0,0,0,0,0,0,0,0,0
0x9DA97aC8D45E58b78b2819A994C1522908bc15bE,0,0,0,0,0,0,0,0,0,0,0
0xbB7422f8f671992fa552289CBE542946b491DCd8,0,0,0,0,0,0,0,0,0,0,0
0x4AFD18c9878b7180A97e003aaB9c1285ACe3F16c,0,0,0,0,0,0,0,0,0,0,0
0x819fF922fEf521EFF250A6B7A0612637FE6E9071,0.657590531,0,0,0,0,0,0,0,0,0,0.657590531
0x76b60dCf71dA2294f8aA034432D925D1eED8cf68,9.743661733,0.00006022,0,0,0,0,0,0,0,0,9.743721953
0x348E73965cB1AA1EAC228BAC87117cA1561222f0,2e-9,0,0,0,0,0,0,0,0,0,2e-9
0x732855a6E9fD36d047C15BBC16eC14E6382fCD1b,0,0,0,0,0,0,0,0,0,0,0
0xA4656286025c32D70106305EaC55A4516DD696Ef,0,0,0,0,0,0,0,0,0,0,0
0xb334e5693e7c8DB7A2d288069cC51B97633e2253,0,0,0,0,0,0,0,0,0,0,0
0x193205036b14cda581357a898131313784b22786,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x6B8Ee579F5A8C8c67ab04d5A09768ca7EFFf9Ae8,0,0,0,0,0,0,0,0,0,0,0
0x0c3F713890EDA64c55DB1d32d6A08e4876ad3AC2,0,0,0,0,0,0,0,0,0,0,0
0x62A6c861B16Ca3691Ca62860f92CA3995C335C9a,0,0,0,0,0,0,0,0,0,0,0
0x34107d0B4e604d5b344b59ddaF9D417331883670,0,0,0,0,0,0,0,0,0,0,0
0x006a4E423b643bf396bbA2f0a6e6F41B3ed25B86,0,0,0,0,0,0,0,0,0,0,0
0x3b96CBC47DC035C7Cfda80f1dc73eC3d1CFA245A,0,0,0,0,0,0,0,0,0,0,0
0x725a0E3e8EdDB2198a2005e6a1790ab0b4523362,0,0,0,0,0,0,0,0,0,0,0
0x700000330ac2bB927557F6a745be5182409609dd,0,0,0,0,0,0,0,0,0,0,0
0xafC3109a62738AD8A3C2328851B78039714eA983,0,0,0,0,0,0,0,0,0,0,0
0x7E85971cE8E774b615b1E64B88349EBe46D97B7e,13.812044181,0.000004816,2.507232445,0,0,0,0,0,0,0,16.319281442
0xFf7814572E11d7f935beA4293B378B7EeF389709,0,0,0,0,0,0,0,0,0,0,0
0x61c3C80f52ACA5877509F3658851d92F4c74fA41,0,0,0,0,0,0,0,0,0,0,0
0x67ba34fA477E7FEE0F18eE801C53A3870Fb8c26B,0,0,0,0,0,0,0,0,0,0,0
0x488151474073004073E8af58800bfBdD6091E480,0,0,0,0,0,0,0,0,0,0,0
0xa4c2f0dFA7199b525b650B1328c9Bd98E6d70D60,0,0,0,0,0,0,0,0,0,0,0
0x9FE4032e61EC5faA9a7c45e1CE931261f39078c9,0,0,0,0,0,0,0,0,0,0,0
0x473aB894A7c1192e636D420a94E708381692e511,0,0.555374811,0,0,0,0,0,0,0,0,0.555374811
0x57b2AA885035BC270fc48f6883Bc41bb771CAe7B,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xCEFB937Aa5eea9B570D24b41aE4A3AF6B0ab45F9,0,0,0,0,0,0,0,0,0,0,0
0x66e4a0d79831e467d7DCb7C47E74CEF76599c546,0,0,0,0,0,0,0,0,0,0,0
0xC98E282c8FB53F695BFB1eEA198Fcf07866af293,0,0,0,0,0,0,0,0,0,0,0
0xF6C2bCFC2EFD8621984a76241272e588C53a83EA,91.796636176,0.000070515,0,0,0,0,0,0,0,0,91.79670669100001
0x2f6939b9081d599a6c271bC6C8C0091EF7173714,0,0,0,0,0,0,0,0,0,0,0
0x59FCF13d54EdBF72fdf86817dc0d2065F22786ab,0,0.00007875,4.121333858,0,0,0,0,0,0,0,4.121412608
0x5b2412B1c2eeDd3669CF9a6F044257cF3ad5398c,0,0,0,0,0,0,0,0,0,0,0
0x7f096dF5d4B5c19090D92B5B5DB732a415571A23,0,0,0,0,0,0,0,0,0,0,0
0x6b5554E6b10ACE099903C6264fCBc4Bf63c93795,0,0,0,0,0,0,0,0,0,0,0
0xC5bD3419711Ebc310cA5bE0a60289E7053D0a393,0,0,0,0,0,0,0,0,0,0,0
0x202bf5173d5a85Ae614fc8e7dA3b24beDa2c7F71,0,0,0,0,0,0,0,0,0,0,0
0x3Fd0D331DBE86225126d5263Ce28dD05c454AA44,0,0,0,0,0,0,0,0,0,0,0
0x674eE8A12E0dA29473eFB201fF4D40b3D877bF5A,0,0,0,0,0,0,0,0,0,0,0
0x4Bd676e4d0bC637C7f4c9460cC5987F8b6bE5878,0,0,0,0,0,0,0,0,0,0,0
0xAd1DfEFf0E581aE72145c37A296CF95299C27D76,0,0,0,0,0,0,0,0,0,0,0
0x5848E9eD4Aada6bEd1C96264b2AeECca66FeDC93,0,0,0,0,0,0,0,0,0,0,0
0x6d4B3ed997C044E012A1164dB2200cB516cc1b9A,0,0,0,0,0,0,0,0,0,0,0
0xd8Bc3614df9F3edda62014B9DCC4A4aAA618946e,0,0,0,0,0,0,0,0,0,0,0
0x30cE47BBcf4075d47bb2DCe9c3258Ee292950fd4,0,0,0,0,0,0,0,0,0,0,0
0x4C50Ac6E1459848d15DF4a62FA83350736a374F6,0,0,0,0,0,0,0,0,0,0,0
0x9cEbD88d8f8788BdB207a0fb11e653f1B211Bcd8,276.949602846,0.000018594,0,0,0,0,0,0,0,0,276.94962144
0x2Ba7E6D6609973ebE2EEbA03c767B8a26cAeB888,19.406296731,0.000009117,0,0,0,0,0,0,0,0,19.406305848000002
0x96479Da95a9d1F921d4478e33b5ccDb7811c898A,0,0,0,0,0,0,0,0,0,0,0
0x3FCcA36eD8347b82Ab94EC8D1aB1B4466E4c78B9,0,0,0,0,0,0,0,0,0,0,0
0x9b052c1E93DF2aec2E0ECbE20F28FC463e124B32,0,0,0,0,0,0,0,0,0,0,0
0x803a825AefD309A1Fe5d7203bd29DbaB4b01fC56,2e-9,0,0,0,0,0,0,0,0,0,2e-9
0x743Dd4b612e6e6Ac67E1e20b04C644D93E51d9B2,0,0,0,0,0,0,0,0,0,0,0
0xbAB587F5079C3e4BEb5BD69D0edbfDAc25F1f7D7,9.141153952,0,0,0,0,0,0,0,0,0,9.141153952
0xEd7E6445f4a99326Caa8c44F341140759B8368D8,18.992304827,0,0,0,0,0,0,0,0,0,18.992304827
0xDB537f80f9E1503CFfbcb69a8F6fBd01047b6bcD,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x58Cba4c58bF84fb5e0f747CB43f37840C7584f5b,19.18688039,0,0,0,0,0,0,0,0,0,19.18688039
0xe22F9Db1e702f8E5aF06D1b8a7b1F9CdB6ABcF78,0,0,0,0,0,0,0,0,0,0,0
0xF02Df97Ea80e4b00f4AD077cEF7e349202686a8f,0,0,0,0,0,0,0,0,0,0,0
0x903187aBA1c7DCC4d70a40aF7b6fBA16293E0001,0,0,0,0,0,0,0,0,0,0,0
0xD2994D5c66E6A4109940e0909747222801ef50a0,0,0,0,0,0,0,0,0,0,0,0
0x03126EFC94E2648b4D52985b7DB84c7a44b5C9Bb,0,0,0,0,0,0,0,0,0,0,0
0x902413FF6c490A662410886CF7f8267D0ED8d0cb,0,0,0,0,0,0,0,0,0,0,0
0x2eC0C8aAFada674d15C54c4efBe0Bd92A9583824,0,0,0,0,0,0,0,0,0,0,0
0x080241E28Efd59BB220f45b35eE6A0b02C8ECda8,0,0,0,0,0,0,0,0,0,0,0
0x37ed7B24d87D913bc26679c9A463bAdff2E17652,26.613380612,0.000034967,0,0,0,0,0,0,0,0,26.613415579
0x5C4D9064c141b1603f69D4486EaEC4C1459D3Fd5,0,0,0,0,0,0,0,0,0,0,0
0x159bFF993DF368643691895b207Ac3F9af8D9dd6,10,0,0,0,0,0,0,0,0,0,10
0xfc56FB18AE3B89729624799bd06C303A55cB9a11,0,0,0,0,0,0,0,0,0,0,0
0x91ae1106059E41c26C8c306eF5fFE86932B01982,0,0,0,0,0,0,0,0,0,0,0
0xe16B52d82a6Fe1Ea95aDfb65dF03943b3d72C87e,0,0,0,0,0,0,0,0,0,0,0
0xBC6B718E3aDA7a63b933A98c9e0069b4B701459F,0,0,0,0,0,0,0,0,0,0,0
0x835832FCF28F439C598804EB4Eb36C96959a1563,0,2.9,0,0,0,0,0,0,0,0,2.9
0x684eD72C89b2cC92C6A8488ABEdAd1aC83d71bD8,0,0,0,0,0,0,0,0,0,0,0
0xc9763C5EA802173511601ACE73c29F6f8FB31058,154.651204683,0.00008939,0,0,0,0,0,0,0,0,154.651294073
0xbcB56f5F3e8395D68D4473B528E0d3051Ae85535,0,0,0,0,0,0,0,0,0,0,0
0x14b786F76860796AC028e0c8D51937682b2502b3,69.452849298,0.000012546,0,0,0,0,0,0,0,0,69.452861844
0xE738974337BE713b7bf001B439324183EAAAa86b,0,0,0,0,0,0,0,0,0,0,0
0x714A96693dE068916C689Aa5E7F406A1916c8cb3,0.402677492,0,0,0,0,0,0,0,0,0,0.402677492
0xCc91c165D7C2b6Ff74ED1148CACf905DF3b41A45,0.065859801,0.000022264,1.569021522,0,0,0,0,0,0,0,1.634903587
0x3f717c7B5B85FC15265Db40b418aC2c14251b33d,34.626913412,0,0,0,0,0,0,0,0,0,34.626913412
0xc2FD33459c9D9D22B65dD8A731B436466C314e12,0,0,0,0,0,0,0,0,0,0,0
0x8267D8206969739B0aA0777997dC24CABa04123f,0,0,0,0,0,0,0,0,0,0,0
0xA95612dDD05d84BFF3370195871C238196EcE4De,0,0,0,0,0,0,0,0,0,0,0
0x7DC3439Af4C281D707DB95091Cd31a54a9b537C5,0,0,0,0,0,0,0,0,0,0,0
0xf6eaCA9bDdD47FEBcB11a6f68eFCef1d4535a70e,53.255369467,0.000068398,44.631528331,0,0,0,0,0,0,0,97.886966196
0x80Ee6EDE9E3612C3672bD79d9827E675cf1b122c,0,0,0,0,0,0,0,0,0,0,0
0xE23Ae6aA3730e0B159bA9Ea9B1d0d28c842f4BeE,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xAE03aeA26B34A92b04a7D3dA75B72FaE007a5949,0,0,0,0,0,0,0,0,0,0,0
0x863eD9b3119A54e7A8CF1c68647b2E89de9DEA28,0,0,0,0,0,0,0,0,0,0,0
0xFED784C99aB1Aa24E7410bD9d140CBF6dD50890d,0,0,0,0,0,0,0,0,0,0,0
0x9Fac9af63c699c22aB1ccFB7E29283adFc190C85,0,0,0,0,0,0,0,0,0,0,0
0xc6F8e2b4281f6950dC9B55Fb6B69BcdE05f59f21,0,0,0,0,0,0,0,0,0,0,0
